id,predicted_price
808300090,433369.75
2493200215,542234.25
5035300255,724152.2
3380900160,410914.56
3630000130,402563.25
7300400670,297974.28
6798100070,410868.38
8078400010,534061.94
5566100060,495954.78
2768200212,510724.8
4035900060,567852.3
9460000110,355523.97
7199320190,503530.53
2225039081,479678.97
9512200050,626852.94
2634500085,306510.0
3654800200,278843.6
2724079090,1298199.9
2597520720,794025.4
3034200426,412563.56
984000130,286492.44
7852020670,463614.53
7923500060,677112.6
2310030510,322855.06
2205500540,493206.03
2493200015,410403.03
7853361420,531909.6
5652600605,545589.75
5285200020,319988.97
9406530150,356740.03
5706300020,463309.1
3278602490,395308.47
7197000100,549107.4
4447300008,514245.0
7899800045,218894.16
9250900095,339465.25
9268851740,619723.5
8682261440,492674.78
7284900385,670264.2
8079040300,424725.28
2225300585,386059.34
3223039013,444612.38
2013801350,256765.47
4055701110,846401.94
3578401770,445598.4
4046500720,564062.25
6145601745,408500.44
5207200195,777483.5
1972201856,542894.44
7212680080,246089.34
7277100510,687785.75
522079022,554696.25
5605000440,788877.5
6632300230,340308.84
8815400165,675194.6
6708200320,467059.1
2426059076,593796.06
3260200200,538018.56
2770601741,439485.9
4338800500,236965.39
9201000320,738884.94
7655900038,370023.88
3625059140,643328.44
4222310010,244075.8
2114700115,303299.84
3291800710,336866.44
9406590010,417406.5
3025059124,2682376.8
7972601250,383673.12
930000470,933926.7
6690500060,514683.2
16000015,199274.69
5693501102,554576.9
8079040490,435233.03
7225000155,346097.53
8819900170,849095.94
7972601270,308171.06
1224069074,803068.1
5126900321,351572.34
3438501860,293279.44
2822069080,458526.6
1656600310,574884.94
3856900507,1265612.4
1626069139,478601.56
2524049257,1167634.5
3904960150,549907.3
7214820610,421374.62
7977201845,566142.44
2428100080,806730.2
2202500135,391571.22
1523550220,681039.5
2313900610,484116.03
4123840050,362221.12
2125059124,975504.56
1225039067,481558.5
6431500283,468429.97
2473380010,293326.8
5694501195,429698.0
2881700046,362284.12
6837820330,327041.8
2337300370,190153.62
3876540630,229814.77
626059317,357294.8
3374500520,343140.94
7228501903,372206.75
4019300051,504802.0
4232902615,690743.6
3546000090,254486.84
8127700215,795992.3
3438501100,386059.2
1769600066,749269.7
8146100610,573590.7
3052700695,544596.4
7954310210,656293.25
3761700053,2074336.9
1320069179,366904.22
1331900410,782578.25
7303100210,323092.56
2464400285,485350.16
6163901150,373765.6
8955800045,479914.16
2314300200,439485.53
9528104360,384907.8
4177100005,651224.5
8856960260,290008.22
1828001220,617246.4
3066400710,700791.0
624110610,888324.25
4040800260,415706.94
5019500215,501780.53
2481630180,1088031.4
7203170190,682536.75
510001280,891737.1
9430110120,704141.8
1565950030,354788.5
9828202255,777814.7
3878900270,452112.9
8091600080,213352.86
1112000035,343573.28
2228900270,274683.12
6648701740,311397.12
1245003740,680949.75
2174503441,614784.7
7708250010,326882.34
6072300110,578582.94
2329800140,261363.08
1494300040,508066.38
3832050130,284085.25
7203100730,899928.06
7199330170,480177.2
7785000220,700875.25
1250201175,400849.16
4054500180,1057429.1
7905200061,424872.84
3751604895,190595.03
5220300140,306658.12
3323059027,335631.94
8651611980,891294.3
8673400190,509334.66
1668500100,806310.0
1023059365,542515.4
3308030060,322009.38
4232400860,868871.56
2144800615,239047.55
1568100920,1718619.4
9406510040,494110.5
2923049421,324735.72
1051000040,1681845.1
2077700042,651897.9
9423800030,259305.33
9818700455,727380.75
7133300675,371973.28
4113800550,639807.9
5553300375,1459724.0
2025701530,271855.44
7942601155,434749.16
7524300020,277679.4
2520069100,343603.47
5412300410,229416.12
7504110760,707862.75
2594200350,458689.66
2722059013,298763.3
8078430480,544297.2
1423069162,489073.3
8856001090,175191.83
7000100631,819760.8
4222200280,222891.12
7971300050,598068.06
2009001600,283833.53
6619910140,590584.1
2877100985,515343.66
1196000007,498950.6
1330850130,755151.3
6664900410,255690.88
1231001110,275309.66
9235900030,280728.12
9407101840,295982.06
9523103001,366741.9
2149800278,376298.22
7234601198,651431.0
9476700035,429934.1
9297301065,705466.25
518500700,696819.56
7843500090,318808.7
6056110780,312438.2
2345700260,348076.78
3509600070,237171.2
1431700280,364118.1
1623049174,287672.1
3024089049,366456.25
7853340450,420448.25
7732410360,793075.06
1446800995,315124.2
2946000285,250892.17
425079100,496331.5
3876313040,424825.78
1762600260,949403.3
1925069121,961415.75
7443000480,999919.5
7820000015,381023.28
4027701253,538090.44
2826049165,378992.25
5426300060,920606.8
1278000210,194992.1
923000270,356192.28
7657600005,261394.38
3024079057,374190.03
3276180020,311805.9
7304300760,292508.2
3908100020,536051.56
8835400805,681127.2
4051150070,210432.39
3904930530,485201.28
6163900971,375766.38
7942600310,435492.16
4365700330,298686.66
423059207,295790.75
3992700265,344249.25
7177300090,453576.44
2540820010,671751.25
5700002510,1126935.4
5201000030,646149.06
7631800015,2936954.2
2922702965,664763.56
1525059198,910409.1
1245003160,699435.5
3810000455,319321.4
7855600080,675931.06
5701500030,1277526.5
7504020400,647280.25
1402600570,318281.25
7575610760,289673.97
8731990370,345366.6
5021900090,838341.2
290000075,448285.6
2841500010,446947.75
3955900830,438310.44
7852110140,560609.9
1311400350,251845.16
7773800015,569966.5
4123400320,547484.0
2725069157,914266.4
666000143,809667.94
5101408678,531985.25
6371000026,352185.97
2024059084,666171.5
7283900036,324259.0
8881900230,720789.2
3959400135,362359.7
7696610270,217784.31
1689400150,809405.44
5103900015,425092.75
1441000350,433898.6
5101408735,341814.62
3126059027,2305974.8
2320069014,489035.06
9541600015,667307.5
8682320420,728461.06
1562200090,624257.5
3395070980,590068.3
7349600230,249217.14
522049122,263130.53
869700060,310380.4
811000055,1322094.9
1221059176,462874.9
1523059103,465835.0
2025760210,711615.4
9218400088,301887.4
8682292020,450230.5
2623089135,439741.38
3758900259,1129232.0
524069049,558260.9
3121500150,825171.8
5581400080,770207.44
8087800020,474182.7
4070700290,749629.4
3296000170,617452.56
9238500040,477039.06
2744600040,340163.38
6813600380,632138.25
6140100150,471869.28
2201500555,447561.75
2600110250,639226.44
4337000275,188297.03
1186000150,568910.94
1972201963,518134.97
1105000745,408264.34
2887700560,617719.94
4039700080,679437.8
522049104,296399.44
4202400078,263456.22
7520000695,181359.02
7714000310,396353.3
4319200060,762296.5
8624700015,650892.56
5104520610,300249.7
2354300845,287318.84
3824100291,449190.8
6151800612,254108.12
5454200080,908802.25
6413600290,339912.28
2131200065,317350.2
1459920010,292693.5
50300090,394323.44
2326300090,648103.6
7714000070,391485.6
3630180500,974164.25
1727850340,983331.3
8691430330,990584.8
2310030390,294136.97
5561400610,515325.66
7010701016,496674.0
7883605915,299895.56
1282300995,342365.72
4040700310,488982.9
3353400435,236705.27
2143701015,544025.44
255450020,379704.03
1020069017,413835.22
4038200120,490540.38
9284801100,312039.56
1965200075,713040.06
847100047,556092.25
4038700720,540509.3
6815100085,790470.06
2508000020,323962.84
255520180,713078.9
6822100750,614794.7
869700050,331240.2
1775801405,564123.9
6600400090,218912.44
7202330270,455748.56
1683400165,985378.7
2625069070,1108232.4
7625702440,435628.9
3388000640,237710.58
1899400365,306413.53
6899990200,819690.8
5569700020,790844.8
986000045,340558.88
3293700221,292213.72
3764800250,373945.6
2291400566,365709.1
4219401236,1565677.5
4239400840,161144.72
7211400990,228226.84
7696500280,187279.55
7215721070,523008.88
3204850140,347454.38
4322200220,621259.8
2566300100,1202120.5
1944900090,429861.8
6648500390,299158.3
7385300020,743332.2
1704900135,345181.53
2877100655,712953.5
2726079098,603759.06
7625703800,521814.94
318300040,506888.75
7922800190,554164.9
2023049361,221399.23
8946400210,477251.5
6071600450,534669.9
4343800100,392739.78
1443300140,352677.9
1024039001,912341.2
2767704860,598177.9
7234600851,657721.7
644200065,830584.2
7784400035,919796.2
3826000560,211801.52
9272202260,544963.6
263000253,476894.16
3621059043,588510.3
240000130,547273.7
1352300120,207940.84
7849200861,280524.8
2487700130,559495.8
1796100140,321801.44
7234601221,517505.56
8651710190,455927.47
2916200091,645745.94
1232000915,512467.66
1545801970,256815.8
3211200420,342300.53
7686204675,200859.62
3141600210,209133.94
3959401284,551795.6
2113700825,265255.25
3876000710,396680.88
522069022,553469.1
3214200070,457667.47
1221039156,305489.9
259600790,433350.25
785000040,502960.84
8138870470,544774.44
2596300035,353486.5
540100057,1490964.8
3073500045,528205.5
5363200266,370782.38
8682261650,518102.53
3224510080,862663.25
3211270160,429634.28
9269200520,236808.14
293810190,472496.25
4197400043,300441.7
3026079031,343364.22
5332200405,1044234.94
2473411210,315758.28
9268200315,574233.9
8123500050,600983.2
3221069091,507521.4
2485000165,597302.1
4058800215,630843.7
1926059039,810911.06
2533300680,876251.06
3343903640,341226.3
5700003705,1664820.1
2023049372,416995.38
4058800830,538151.9
3333002302,451900.72
2944500340,297518.25
1982200790,539409.8
8929000270,517913.97
8122101440,280414.84
7525530470,757846.44
9332800020,666023.94
3878900525,228293.05
5420300210,236562.39
9232900165,365497.94
6414100026,409920.6
3013300660,812996.3
7954300120,561540.44
1081200360,332943.88
2877102345,503712.25
2202500255,502725.8
7984400050,214246.0
9558020380,443241.34
7812801850,190279.83
8944460020,394083.3
2306400040,587386.8
8649400410,392124.72
7889602020,222216.78
2041000025,478593.62
871001484,604514.2
2767602141,512994.38
3630180470,769318.9
2769602140,426855.53
2473250280,334585.34
5422560660,533425.75
3756600240,391363.47
8651600160,773733.3
7202300540,813920.0
8961950250,428370.16
3303000130,463981.38
798000062,260840.94
1695900150,859080.3
1604730150,543357.2
4136930310,342744.53
8835401250,1431718.2
8665900328,477107.47
9262800255,288315.0
1853080570,812847.1
5556300114,890723.25
9517200290,446528.72
4037200295,496378.6
7417100123,416662.06
2620069077,244785.9
7922720040,670798.9
558100090,605357.4
257000037,307207.66
3319500385,506713.8
9297301520,385506.4
3580900090,363267.9
1321039076,177737.14
7227801581,297033.88
9407001620,301840.3
2130400150,309136.88
2312400200,249192.73
4046700210,418936.53
1193000480,950653.2
1492800296,505809.22
3013300017,448744.72
3630240140,603629.94
1049010390,380741.1
9320900420,172875.73
4315700060,396519.53
2591010290,336801.0
323089085,637070.5
6600400270,200132.56
2919701105,475641.25
7202360670,888705.7
8927600100,756473.7
3211700045,614236.75
4027701326,468808.78
1601600195,303713.88
7853280350,715854.44
3629970130,705895.1
7203120020,804832.2
9542900190,362345.47
8035350120,536919.1
1238501184,987215.8
251200240,449120.12
8945300200,191091.64
2162000160,1035633.7
5466310060,177919.66
1239400064,972639.44
5205000020,333991.56
1720800305,649245.56
7280300375,561380.8
2095800400,477608.03
7852010950,553523.2
1428001160,557621.4
9528104910,767634.1
8644210470,927581.4
7923300310,491716.06
254000100,621277.75
1931300688,545094.94
7007700030,437543.2
422049178,233754.9
422069067,466200.6
2923049393,380531.53
930000305,531062.25
2461900448,508519.53
2610100020,310674.94
2895550050,249189.8
7701700040,282725.53
2460900020,501668.66
9827700105,598145.0
1005000240,274129.94
7200001254,510209.56
866400040,501219.6
305000170,649302.9
2260800110,862029.44
3442000127,719184.1
5253300437,483124.84
7576700150,951976.25
5469501410,501566.9
5104531120,705709.2
723049434,351777.44
622069006,1450065.8
2517101200,310379.7
8159620160,248478.89
5561300640,442458.38
3317010130,217116.7
4364200250,377730.06
8732300060,738747.56
5603700025,755390.3
3585900190,1295035.8
3996900575,243407.1
8731801260,228470.5
3810000860,334497.22
5700003585,2515584.2
6332000050,528496.5
9286100250,402800.3
9471201110,1083485.0
9290800050,524318.25
7300200400,626526.3
526069024,912484.1
1454600156,1478098.5
3904980360,497893.88
2626119062,282077.6
8651730290,430359.53
7611200195,720033.2
1919800260,618696.06
6632900354,259964.12
3972900195,324903.47
5151600170,301686.03
7016000440,463730.75
871000435,790517.9
9578060540,514566.28
2332700060,792762.1
766000240,288724.47
4363700200,315084.03
7100000250,324915.75
2781250560,217238.47
2781250100,361137.88
5419800220,259624.95
7147600245,258453.48
2926069083,906730.0
6189200125,826076.75
9542830160,281433.4
5152200020,292425.4
9412900045,447177.16
6600410480,172441.23
6979970080,574818.44
5636010280,267483.06
1732801300,932293.2
5561401530,491914.66
9578500510,376402.44
7304300906,304863.72
1223089077,639379.25
721049207,264221.28
8691330310,868828.56
1523069204,465916.4
3188100105,643345.5
6608500290,387202.4
2891400410,352251.25
7663700551,322631.78
5413200140,242076.0
425069139,596571.75
6713700155,358165.84
2767603505,473722.2
7789000080,275565.62
9211500620,248350.58
3750604417,195976.2
7922800320,556537.25
1471620240,342821.7
2222059052,354202.62
9551200270,1106451.8
2767603160,569991.0
9406710060,374210.78
8929000250,442903.16
5538300120,390926.94
2223069120,450847.47
1652500060,1948582.5
8564500240,421222.2
3629700120,596719.0
3943600070,395406.38
4171200025,298809.8
2425049063,3025597.5
9828701650,402529.03
3581000340,379136.97
8100900015,388583.28
2125059161,1104195.6
304000380,194411.83
8146200070,1487016.5
686530170,563701.8
2917200645,470502.56
9547200530,801952.1
2122059199,351627.03
1150000740,697703.25
5706200060,290933.53
9265410010,232007.83
4083800555,491543.16
6152900332,346053.4
2520900301,211995.27
9828200790,522190.34
1657530180,282995.78
7471900045,265970.22
9828200460,420941.2
1775900140,435860.22
6139800430,444727.03
7214400005,545022.25
5332200026,515869.28
9510970300,797080.0
2540830020,438617.66
3392100140,191766.52
1326069191,353073.4
2125059112,1006676.3
859000022,351586.94
8854100350,721016.44
121059007,231598.81
7977201707,463570.62
3859900060,2912882.8
8815400735,738785.7
705700530,330552.06
6600780130,345668.28
6378500105,415553.84
8143000310,447156.97
2877102330,662089.9
3526039074,605802.25
2115510300,261827.06
3024059014,2104638.0
2141330360,592891.25
546000400,499167.16
2071500011,415885.94
7972000240,221007.11
7016200460,452437.84
6204200180,423479.4
1552100135,1062630.6
88000173,461740.47
2581900235,726780.9
9211500560,234473.17
621069218,507436.38
1321970240,287924.03
798000630,335845.62
421000285,274881.6
2824600180,738113.3
3832051140,321951.34
1237500105,702899.4
8802400906,260118.73
3166900270,414252.12
3682000060,409640.66
5469700020,295784.8
1245001820,636128.1
9547205660,650910.56
7974700122,722446.2
7550801225,497196.6
1099950050,834674.8
1402900460,313057.56
7636800041,1563674.9
2115720270,288823.8
8651441750,190781.62
3904100035,264031.6
8815400020,599827.6
3303860590,487731.66
5427110040,969098.6
1782000160,365577.16
6204420290,463302.94
3995700245,279179.12
7955040130,459950.03
1442880650,533548.7
8833510230,904134.8
7283900551,485782.56
4396000180,250394.38
7504021310,683737.25
322059264,325043.5
3654800040,288210.78
2767704777,496537.0
3278602190,347941.66
3236500220,488570.47
3410600100,299242.66
629410180,729519.3
3352402250,141315.2
4363700304,334706.72
7237550130,1221896.5
9808590210,1078508.5
8074200175,268867.78
3463400330,465668.2
6306400140,852094.44
8564950250,553472.44
5381000070,214300.0
9826700697,482971.6
8132700190,479999.78
7943000020,184697.31
9547204675,535870.6
4112100101,482311.5
727500030,691690.8
114101426,386726.56
9274202005,714375.94
1193000380,881792.7
3039000020,456936.72
7852170130,701192.06
2624079010,650814.1
4137010540,298049.88
7576200012,989795.1
1138020020,346912.53
3969300030,192902.55
898000200,250264.61
5153100030,296047.78
5104532030,526224.94
4406000050,215897.97
9274203390,591935.7
8682290360,493029.25
6928600330,239779.84
4139680070,912958.1
6844702690,517710.28
2154970020,2427724.0
4385701285,1103083.5
2426059071,600995.06
2867300160,544786.5
9512500720,540163.1
1773101020,314898.34
8687800100,288545.16
3627800050,1424240.4
1604600227,334605.44
3300701170,412513.38
9250900111,502615.06
7015200790,609336.3
1311100490,230314.9
2469000010,926442.4
1982201596,598273.06
1862700290,339993.06
2586800270,257026.6
9528102772,417167.53
5490210200,434241.7
6669080020,430014.66
179003055,212659.4
1860600535,1063171.2
1592000130,606177.44
3905040170,550001.06
9320500080,261664.5
9276200850,477188.5
224069114,587081.94
2260000340,577893.94
5096300130,387517.56
3432500215,377820.88
2600000050,721423.3
8856003839,223871.77
2492200435,405274.03
7855900110,1070829.1
6806100250,314155.5
2770603523,573956.56
1370800515,2134577.8
2726049150,461099.06
1226059161,555544.94
1068000375,4118096.5
9528104109,461727.47
5126310060,523720.62
1951820070,566811.7
1545805980,401166.38
9464700340,925235.0
4319200675,895504.56
7518500885,549664.56
7852020620,476564.4
869700370,366499.3
8643000190,284901.66
8902000267,571390.44
7972602435,304714.16
2050100210,848716.75
6705120540,477867.22
2767601390,655018.9
4141000490,1290144.6
9345400350,743092.75
3222079162,329983.22
7789000120,265466.38
6646200770,682864.25
6666800180,850479.4
1725800280,496058.53
6117500460,1124267.9
5470100220,222366.44
5457300478,504372.53
7550800195,565256.56
7787050180,586696.0
6204430250,522438.62
7640400250,530318.06
624110920,811774.06
3629920140,416515.9
7173700518,642090.0
3210200395,230129.33
2473480560,394672.2
2623089141,453961.1
1423800080,215231.98
2076400050,298761.1
3832060120,333553.06
7702600930,384343.53
5101404555,434704.6
3723800415,411008.78
3356403400,210085.22
9214400125,498880.3
1797500530,630695.8
9551201660,1151182.6
3878900815,369854.7
1760650280,335282.44
5466410030,251789.94
6388930620,598877.25
2331300395,836238.8
9412700160,279404.12
871001611,583582.4
3142600120,625848.75
3995700220,362450.34
2310000280,273467.12
8039900400,388358.94
7504021510,685441.8
1959700445,1549711.5
1556200155,586482.25
3629960590,398120.34
259000240,445030.94
662440020,405863.03
3123049142,513877.4
321100260,843817.44
6840701095,591224.6
3738900165,412461.9
4427100130,409443.75
9238500100,468625.38
6145601810,364782.22
2570300090,368728.16
4017600010,501001.72
1005000220,407412.62
1257202120,495347.22
9527000490,465488.84
8691400080,735213.0
1726069084,428218.25
248000240,194395.92
6113400046,347030.84
2130702350,412445.28
920069052,267128.78
6071300160,575374.0
1623049041,134433.83
9268200285,361782.38
1843100520,360950.7
2887700826,606437.5
9122000385,561003.4
9475700220,389584.6
2804600005,747830.3
2896400300,384157.3
5015000180,780053.8
3630220180,779586.7
8832900780,493977.7
1568100300,486593.75
8718500610,395398.8
4147200140,1083036.8
1973700030,1199575.1
8862000075,179183.06
9320990110,287356.78
1151100035,396437.62
2011000010,231143.52
1651500060,1019711.44
446000190,810838.9
2344300220,942923.7
523049195,215990.73
9191200015,614176.94
7942601410,760764.7
7137800300,210276.52
7853300280,541032.7
6654700240,340958.03
569000050,613389.06
3584000180,226208.22
2026079055,312213.88
8898700880,281303.8
5075400150,591003.9
8731981360,330449.94
4222500020,223178.0
7996720050,624756.44
4077800094,661141.06
6446200365,673833.56
2824089053,538926.25
1311800220,223410.81
3522049063,661135.9
1721801280,203653.86
6131600240,189960.8
7202310040,601741.94
1123059125,559643.7
646910160,237746.12
5630500005,362342.1
3342100785,240807.88
9547205610,652443.4
1773100123,265775.88
3353400092,308089.7
217500015,407375.1
3649100031,435855.1
7896300150,299417.6
623049185,241222.61
1773100430,356414.1
1781500220,698510.44
3395380200,225078.12
2424059170,2578654.0
4389200765,1633505.2
1543000060,501958.78
6154900005,613886.94
2902200240,445349.06
1442880640,530286.7
8562770490,584855.75
2768300655,597045.0
3432501315,310974.38
5035300570,744344.4
3626039028,492972.53
3876540780,239005.27
327000100,1147983.1
7551300065,435776.75
1312920060,243533.62
2215901230,270393.97
6306800010,434116.16
2767700022,494995.78
5589900610,507897.03
4320200020,642084.5
5249804655,609864.25
9238500480,489511.34
3885806565,1279075.6
7905200205,450892.84
5727500102,352561.47
3585220070,414106.9
2078500210,531166.94
1839920050,416597.34
534000080,333152.47
856000255,713914.8
4141010110,1772796.1
9558040820,630986.4
7768700315,1282398.2
2796100640,302475.62
1922059010,219595.1
3448000542,266403.03
3883100220,287823.9
7237301210,271858.25
3893100456,831000.8
9578501110,364103.2
6145601995,444587.44
4024100120,310449.84
8899000050,359004.25
3396820010,576169.8
6749700117,392279.38
1954400060,487304.12
3303970100,787169.7
2540850070,469333.3
3797000745,479902.16
7883603700,254067.08
3438501452,422755.12
3530210260,682910.56
3598600049,181001.89
731500170,347627.88
7129304375,172022.14
263000006,420719.38
7212660560,312967.38
1112700010,406538.6
3420069060,700571.3
2473000470,422822.66
8691390980,712427.5
6184700100,465452.25
4476400275,331455.72
2968801240,257293.45
1529300160,449995.8
7640400070,636391.5
7016100380,465795.34
2172000890,471697.94
4035900015,757091.25
9528104660,1054368.1
507100005,411871.47
2783100160,395603.62
3629921140,809953.2
1099750610,240986.3
1330300451,1116532.6
